Locality,DateBins,Lat.,Long.,D_sum,N_sum,B_sum,R_sum,x_sum,F_sum,Q_sum,K_sum,E_sum,L_sum,n_sum,A_sum,G_sum,I_sum,J_sum,C_sum,O_sum,H_sum,P_sum,T_sum,y_haplos_sum
Manching-Oberstimm,4001-4500,48.711,11.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mangistau Region. Tupkaragan District. Taushyk Village. Aigirly Sanctuary,2001-2500,43.7,51.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar'inskaja 5. Piedmont,5001-5500,43.905354,43.521883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcellino & Pietro,1501-2000,41.8891604,12.500705000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marche. Ripabianca di Monterado,7001-7500,43.7223961,13.0338971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marne. Chemin de Coupetz. Faux Vesigneul,2001-2500,48.80181000000001,4.27874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marne. Chemin de Coupetz. Faux-Vesigneul,2001-2500,48.80181,4.27874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marne. Mont-Aimé hypogée I,4501-5000,48.858874,3.996466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marne. Mont-Aimé hypogée I,5001-5500,48.858874,3.996466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marne. Mont-Aimé hypogée II,5001-5500,48.858472,3.995887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martinsicuro,2501-3000,42.8801396,13.8937652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marvinci-Valandovo (southwest necropolis),2001-2500,41.28,22.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matangai Turu Northwest,0-1000,2.2324,28.44085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matanzas City. Canimar Abajo,0-1000,23.038,-81.497,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Matanzas City. Canimar Abajo,1001-1500,23.038,-81.497,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Matanzas City. Canimar Abajo,1501-2000,23.038,-81.497,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Matanzas City. Canimar Abajo,2001-2500,23.038,-81.497,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Matanzas City. Canimar Abajo,3001-3500,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matanzas Province. Cardenas. Cueva Calero ,2001-2500,23.05,-81.317,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Matanzas province. Ciénaga de Zapata. Guayabo Blanco,1501-2000,22.301,-80.924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Matanzas province. Ciénaga de Zapata. Guayabo Blanco,2001-2500,22.301,-80.924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Matanzas province. Ciénaga de Zapata. Guayabo Blanco,2501-3000,22.301,-80.924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Matanzas province. Manuelito,1001-1500,22.823,-81.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matanzas. El Morrillo,0-1000,23.046,-81.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matanzas. Las Carolinas II,1501-2000,22.985,-81.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matsu. Liang Island,7501-8000,26.3,120.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maucallacta,0-1000,-15.6852,-72.6218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mayahak Cab Pek,4501-5000,16.497398,-88.90496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayahak Cab Pek,5001-5500,16.497398,-88.90496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayahak Cab Pek,5501-6000,16.497398,-88.90496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayahak Cab Pek,8501-9000,16.497398,-88.90496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayahak Cab Pek,9001-9500,16.497398,-88.90496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayahak Cab Pek,11501-12000,16.497398,-88.90496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazzano Romano,1501-2000,42.1961852,12.3253177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mecklenburg-Vorpommern. Tollense battlefield ,3001-3500,53.74,13.31,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,16
Mecklenburg-Vorpommern. Tollense battlefield ,5001-5500,53.74,13.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medellin,0-1000,6.230833,-75.590556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megiddo. Jezreel Valley,3501-4000,32.58472222,35.01694444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mende,0-1000,7.875833,-11.190833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Menteşe (Northwest Anatolia. Marmara. Yenişehir),7501-8000,40.26,29.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mereke. Taskala district. Zapadno-Kazahstanskaya Oblast,5001-5500,50.77023611,49.34004167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merichleri. Kairyaka necropolis (Dimitrovgrad),4501-5000,42.132897,25.496288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexican-American. Los Angeles,0-1000,34.05,-118.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mezőcsát-Hörcsögös,5001-5500,47.809892,20.889267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mezőkeresztes-Cethalom. M3-10 lelőhely; Great Hungarian Plain. Borsodi-Mezőség,2501-3000,47.815017,20.684121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mezőkövesd-Mocsolyás,7001-7500,47.78134,20.58258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mfongosi,0-1000,-27.356389,32.186944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle Yenisei region. Afanasieva Gora,4001-4500,54.35661,90.919186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle Yenisei region. Afanasieva Gora,4501-5000,54.35661,90.919186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minusinsk Basin. Ust-Bir IV,3001-3500,54.17931667,91.57886667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minusinsk Basin. Ust-Bir IV,3501-4000,54.17931667,91.57886667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moita do Sebastiao,8001-8500,39.246374,-8.647467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Molo Cave. GoJi3,1001-1500,-0.33733,36.0685,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Molo Cave. GoJi3,2001-2500,-0.33733,36.0685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monolito Descabezado,1001-1500,-16.5549,-68.6734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monte Canelas 1,5001-5500,37.196772,-8.588546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monte do Vale do Ouro 2,3501-4000,38.05,-8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moraes,5501-6000,-24.24696,-47.42179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moravská Nová Ves,4001-4500,48.800472,17.0226665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morbihan. Quiberon. Beg-er-Vil,3501-4000,47.530731,-3.138309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morbihan. Quiberon. Port Blanc,4001-4500,47.523479,-3.154599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morbihan. Quiberon. Port Blanc,5001-5500,47.523479,-3.154599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morbihan. Quiberon. Port Blanc,5501-6000,47.523479,-3.154599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moscow. Ivanovogorsky,4501-5000,55.82256714,36.06518117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moscow. Khanevo,4501-5000,55.63639,35.89972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moscow. Nikolo-Perevoz,4001-4500,56.53328962,38.09153968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motala. Kanaljorden,7501-8000,58.53499999999999,15.045999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
Mountain Province. Luzon Island (sampled in Singapore),0-1000,17.1,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Munsa,0-1000,0.825,31.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muradiye (East. Van),3001-3500,38.98,43.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Murcia,0-1000,38.0,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Murcia. Caravaca. Camino del Molino,4001-4500,38.102807,-1.865441,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
Murcia. Caravaca. Camino del Molino,4501-5000,38.10210525,-1.86158075,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Murcia. Caravaca. Molinos del Papel,4001-4500,38.102267,-1.864,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Murcia. La Almoloya. El Argar,3501-4000,37.952759,-1.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Murcia. Lorca. Los Tintes,3501-4000,37.674387,-1.697,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Murcia. Lorca. Madre Mercedarias Iglesias,3001-3500,37.674387,-1.697,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Murcia. Lorca. Zapatería,3501-4000,37.674387,-1.697,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Murcia. Moratalla. Cerro del Morrón,3501-4000,38.184703,-1.886158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Murcia. Pliego. La Almoloya,3501-4000,37.952759,-1.508,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
Murcia. Totana. La Bastida,3501-4000,37.762609,-1.562,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
Murcia. Totana. La Bastida,4001-4500,37.762609,-1.562,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Murmansk. Bolshoy Oleniy Ostrov,3501-4000,69.2239,33.4828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Murmansk. Chalmny-Varre,0-1000,67.1675,37.5864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mustang. Chokhopani,2501-3000,28.72,83.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Mustang. Lubrak,3001-3500,28.8,83.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mustang. Mebrak,2001-2500,28.86,83.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
Mustang. Rhirhi,2501-3000,28.97,83.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Mustang. Samdzong,1001-1500,29.28,84.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
Mustang. Suila,3001-3500,29.04,83.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muttenz,4501-5000,47.3122,7.3843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mušego/Mon Sego,3001-3500,45.068211999999995,13.70839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mzimba District. Hora,8001-8500,-11.659928,33.641921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mzimba District. Hora,8501-9000,-11.659928,33.641921,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
N Moravia. Prostějov. Kralice na Hané,7001-7500,49.466353,17.185354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NW Bohemia. Chomutov. Poláky,2501-3000,50.336647,13.350577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NW Bohemia. Litoměřice. Lovosice,2501-3000,50.511157,14.063419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NW Bohemia. Louny. Březno u Loun,3501-4000,50.400094,13.42304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NW Bohemia. Louny. Břvany,2501-3000,50.400094,13.42304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NW Bohemia. Louny. Stradonice,2501-3000,50.291389,14.045556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NW Bohemia. Most. Konobrže,1001-1500,50.533635,13.61765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NW Bohemia. Most. Konobrže,3001-3500,50.533635,13.61765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NW Bohemia. Teplice. Bílina (Büschel),3001-3500,50.556196,13.763549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NW Bohemia. Teplice. Bílina (Rudiay I/Maxim Gorkij),2501-3000,50.556196,13.763549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NW Bohemia. Teplice. Bžany,7001-7500,50.590618,13.876321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NW Bohemia. Teplice. Chouč,1001-1500,50.511285,13.767871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NW Bohemia. Teplice. Chouč,3001-3500,50.511285,13.767871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NW Bohemia. Teplice. Radosevice (Cemetery I),2001-2500,50.410265,14.074597000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NW Bohemia. Teplice. Radosevice (Cemetery II),2001-2500,50.410265,14.074597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NW Bohemia. Ústí nad Labem. Hrbovice,2001-2500,50.106753,15.787564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagabaka,1501-2000,24.8908,125.2793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagabaka,2501-3000,24.8908,125.2793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nakuru. Central Rift Valley. Njoro River Cave II,1501-2000,-0.389,35.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nakuru. Cole's Burial. GrJj 5a,3001-3500,-0.442,36.267,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Nakuru. Deloraine Farm. GqJh6,1001-1500,-0.183,35.809,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Nakuru. Egerton Cave. GrJh10,1501-2000,-0.375,35.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nakuru. Keringet Cave. GrJg4,1001-1500,-0.358,35.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nakuru. Keringet Cave. GrJg4,2001-2500,-0.358,35.699,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Nakuru. Naishi Cave,2001-2500,-0.458,36.081,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Nakuru. Naishi Cave,2501-3000,-0.458,36.081,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Nakuru. Naivasha Burial Groud,2001-2500,-0.663,36.41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nakuru. Rigo Cave. GrJh3,2501-3000,-0.464,35.971,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Naton Beach Site,0-1000,13.519983,144.806559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naton Beach Site,1501-2000,13.519983,144.806559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naukan,0-1000,66.02,169.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nemesnádudvar-Papföld. M9/7 lh.,6001-6500,46.334774,19.053945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Nemrik 9,10501-11000,36.716667,42.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neori-Tvera,1001-1500,63.6637,-20.0902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal. Kathmandu,3001-3500,45.88,126.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal. Kathmandu,8501-9000,45.91,125.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal. Kathmandu,9501-10000,45.96,126.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Nerkin Getashen,3001-3500,40.91666,44.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neves county. Sirok-Akasztómály,2501-3000,47.930625,20.193893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Guinea. Iatmul and Kwoma societies of the Middle Sepik River region,0-1000,-4.0,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico. Pueblo Bonito,0-1000,36.05,-107.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico. Pueblo Bonito,1001-1500,36.05,-107.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle,0-1000,-27.744167,29.937222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newgrange,5001-5500,53.694833,-6.475696,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Niederried Ursisbalm,6001-6500,47.0117074,7.2505417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niederstotzingen. Southern Germany,1001-1500,48.541111,10.233056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nikolskoye,0-1000,55.18,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nizhniy Gavan,0-1000,52.43,140.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noord-Holland. Bovenkarspel-Het Valkje,2501-3000,52.431,5.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noord-Holland. Hoogkarspel-Houterpolder-West,3001-3500,52.696,5.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noord-Holland. Oostwoud. De Tuithoorn,3501-4000,52.73296916666666,5.096819166666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noord-Holland. Oostwoud. De Tuithoorn,4001-4500,52.733563,5.096183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Noord-Holland. Velsen-Hofgeesterweg,3001-3500,52.428,4.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noord-Holland. Velsen-Hoogoventerrein,2001-2500,52.47,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noord-Holland. Wervershoof-Zwaagdijk,3001-3500,52.71200000000001,5.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noord-Holland. Westwoud-Binnenwijzend,3001-3500,52.696,5.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noord-Holland. Westwoud-Markerwaardweg,3001-3500,52.696,5.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nor Mid. Nord-Trondelag,1001-1500,63.44,11.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nor Mid. Sor-Trondelag,1001-1500,63.765,9.725,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nor Mid. Trondheim,0-1000,63.43,10.39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Nor North. Nordland,0-1000,68.34,15.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Nor North. Nordland,1001-1500,67.27090909090909,14.081818181818182,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7
Nor North. Nordland,1501-2000,67.94,14.98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nor North. Troms,1001-1500,69.65,18.145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nor North. Troms,4001-4500,69.47,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nor South. Hedmark,1001-1500,60.948,11.129999999999999,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
Nor South. Oppland,0-1000,60.833333333333336,9.753333333333332,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Nor South. Oppland,1001-1500,60.913333333333334,10.083333333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nor South. Telemark,1001-1500,59.31,9.1775,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Norabak,2501-3000,40.15,45.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noratus,2501-3000,40.416667,45.20000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noratus,3001-3500,40.416667,45.20000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Banat District. Kikinda. Mokrin Necropolis,3501-4000,45.934722,20.404444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Banat. Kikinda. Mokrin,3501-4000,45.934722,20.404444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Banat. Čoka. Ostojicevo,3501-4000,45.888056,20.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Caucasus mountains. Kabardinka,4001-4500,43.826337,42.716199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Caucasus steppe. Zolotarjëvka 2,4501-5000,45.659025,42.60675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Caucasus. Marchenkova Gora,3001-3500,44.58333333,38.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
North Eleuthera. Preacher's Cave,0-1000,25.557,-76.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Rhine-Westphalia. Alt-Inden,1001-1500,50.846122,6.357818,0,0,0,10,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,16
North Transdanubia. Árpás-Dombiföld- Szérüskert,1501-2000,47.509028,17.406417,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Northeast Huapan. Tam Hang,2001-2500,20.2098,103.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northeast Quang Ninh. Hhon Hai Co Tien,3501-4000,20.9712,107.0448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northeast Quang Ninh. Hon Hai Co Tien,0-1000,20.9712,107.0448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern Mae Hong Son. Long Long Rak,1501-2000,19.5889,98.2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern Mariana Islands. Saipan. Garapan. Best Sunshine Casino site,0-1000,15.211057,145.716839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern Thanh Hoa. Mai Da Dieu,2001-2500,20.4083,105.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern Thanh Hoa. Mai Da Dieu,4001-4500,20.4083,105.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern Thanh Noa. Nui Nap,2001-2500,19.801,105.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northwest,5501-6000,51.3,-121.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northwest Anatolia. Marmara. Barcın,5501-6000,40.3,29.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northwest Anatolia. Marmara. Barcın,8001-8500,40.3037,29.58925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
